date,channel,daypart,impressions,clicks,conversions,spend,cvr
2026-03-23,youtube,morning,25722,251,5,457.78,0.0225
2026-03-23,youtube,prime,26428,292,9,413.2,0.03299
2026-03-24,ctv,afternoon,8319,28,4,282.42,0.16211
2026-03-24,ctv,early_morning,1969,5,0,84.45,0.1182
2026-03-24,ctv,evening,15043,50,9,665.68,0.1989
2026-03-24,ctv,late_night,3999,11,1,165.02,0.12512
2026-03-24,ctv,midday,5638,21,3,255.2,0.16837
2026-03-24,ctv,morning,4889,13,1,185.11,0.15016
2026-03-24,ctv,prime,12274,30,6,469.8,0.22146
2026-03-24,paid_search,afternoon,42472,1719,45,1104.92,0.02631
2026-03-24,paid_search,early_morning,29664,1104,19,596.04,0.01775
2026-03-24,paid_search,evening,21442,875,24,541.14,0.02779
2026-03-24,paid_search,late_night,10897,466,15,202.64,0.03427
2026-03-24,paid_search,midday,48879,1940,45,1223.61,0.02324
2026-03-24,paid_search,morning,42011,1714,49,1079.39,0.02882
2026-03-24,paid_search,prime,10016,491,18,258.65,0.03729
2026-03-24,paid_social,afternoon,129529,2524,35,1164.45,0.01421
2026-03-24,paid_social,early_morning,35426,575,5,385.02,0.00976
2026-03-24,paid_social,evening,120448,2211,27,1593.32,0.01232
2026-03-24,paid_social,late_night,19342,382,3,238.27,0.00806
2026-03-24,paid_social,midday,85772,1691,19,1070.43,0.01171
2026-03-24,paid_social,morning,73486,1519,14,766.47,0.00974
2026-03-24,paid_social,prime,41025,829,11,417.04,0.01443
2026-03-24,programmatic_display,afternoon,121061,594,11,699.02,0.01868
2026-03-24,programmatic_display,early_morning,49776,248,3,273.28,0.01431
2026-03-24,programmatic_display,evening,106871,547,10,629.23,0.01925
2026-03-24,programmatic_display,late_night,23350,130,1,123.77,0.01346
2026-03-24,programmatic_display,midday,115180,523,11,640.17,0.02172
2026-03-24,programmatic_display,morning,70219,395,6,415.78,0.01575
2026-03-24,programmatic_display,prime,40969,202,3,259.17,0.01637
2026-03-24,youtube,afternoon,44796,490,11,594.44,0.02448
2026-03-24,youtube,early_morning,15789,153,3,246.83,0.02192
2026-03-24,youtube,evening,51077,455,13,749.58,0.02924
2026-03-24,youtube,late_night,8171,86,1,111.02,0.02188
2026-03-24,youtube,midday,41987,439,11,623.66,0.02673
2026-03-24,youtube,morning,32747,326,7,441.53,0.02404
2026-03-24,youtube,prime,29162,258,8,371.97,0.03318
2026-03-25,ctv,afternoon,9977,30,4,284.71,0.1632
2026-03-25,ctv,early_morning,2744,8,0,82.23,0.09452
2026-03-25,ctv,evening,19607,60,11,609.65,0.18654
2026-03-25,ctv,late_night,5355,13,1,177.31,0.13762
2026-03-25,ctv,midday,8429,23,3,232.0,0.14313
2026-03-25,ctv,morning,5816,14,2,163.57,0.16237
2026-03-25,ctv,prime,16676,50,11,489.32,0.2272
2026-03-25,paid_search,afternoon,32372,1260,30,914.61,0.02454
2026-03-25,paid_search,early_morning,17758,695,15,527.8,0.02168
2026-03-25,paid_search,evening,15014,561,16,436.08,0.03029
2026-03-25,paid_search,late_night,7052,265,9,234.54,0.03749
2026-03-25,paid_search,midday,31828,1214,32,900.51,0.02687
2026-03-25,paid_search,morning,27743,1054,31,945.79,0.02942
2026-03-25,paid_search,prime,6889,279,12,218.28,0.04395
2026-03-25,paid_social,afternoon,100374,1760,21,1246.53,0.01197
2026-03-25,paid_social,early_morning,28277,490,4,380.06,0.00935
2026-03-25,paid_social,evening,97983,1754,26,1345.97,0.01516
2026-03-25,paid_social,late_night,16211,262,2,200.96,0.00891
2026-03-25,paid_social,midday,65125,981,9,892.65,0.00965
2026-03-25,paid_social,morning,57198,823,9,691.26,0.01202
2026-03-25,paid_social,prime,34557,516,6,414.77,0.0132
2026-03-25,programmatic_display,afternoon,151737,748,13,787.12,0.01867
2026-03-25,programmatic_display,early_morning,65939,329,4,356.95,0.01394
2026-03-25,programmatic_display,evening,128481,615,10,776.43,0.01736
2026-03-25,programmatic_display,late_night,26847,152,1,150.61,0.01158
2026-03-25,programmatic_display,midday,149651,799,13,793.46,0.0169
2026-03-25,programmatic_display,morning,93566,502,9,467.76,0.01834
2026-03-25,programmatic_display,prime,63205,283,4,303.72,0.01612
2026-03-25,youtube,afternoon,50326,575,15,688.91,0.02682
2026-03-25,youtube,early_morning,17128,183,3,223.49,0.02054
2026-03-25,youtube,evening,51292,564,17,733.67,0.03015
2026-03-25,youtube,late_night,9121,88,1,136.05,0.02055
2026-03-25,youtube,midday,46697,434,10,666.5,0.02421
2026-03-25,youtube,morning,28767,279,7,480.2,0.02748
2026-03-25,youtube,prime,28423,259,6,428.69,0.02691
2026-03-26,ctv,afternoon,7097,20,2,247.68,0.14822
2026-03-26,ctv,early_morning,2075,5,0,83.03,0.10983
2026-03-26,ctv,evening,15998,44,9,542.16,0.20583
2026-03-26,ctv,late_night,4047,12,1,153.68,0.15349
2026-03-26,ctv,midday,5761,18,2,223.49,0.16439
2026-03-26,ctv,morning,5088,14,2,158.8,0.1432
2026-03-26,ctv,prime,11608,33,7,464.89,0.22426
2026-03-26,paid_search,afternoon,31878,1518,39,810.13,0.02614
2026-03-26,paid_search,early_morning,19278,755,16,446.91,0.02178
2026-03-26,paid_search,evening,17439,688,20,368.41,0.02995
2026-03-26,paid_search,late_night,7264,347,13,169.71,0.03928
2026-03-26,paid_search,midday,34815,1369,27,795.74,0.01974
2026-03-26,paid_search,morning,31072,1334,32,792.27,0.02461
2026-03-26,paid_search,prime,7024,302,12,190.8,0.04006
2026-03-26,paid_social,afternoon,112464,1909,26,1405.7,0.01405
2026-03-26,paid_social,early_morning,43356,780,6,387.44,0.00843
2026-03-26,paid_social,evening,137153,2536,36,1283.56,0.01459
2026-03-26,paid_social,late_night,21443,483,4,244.23,0.00971
2026-03-26,paid_social,midday,93922,2005,23,1007.44,0.0118
2026-03-26,paid_social,morning,80753,1575,20,840.91,0.01308
2026-03-26,paid_social,prime,43771,915,13,471.97,0.01431
2026-03-26,programmatic_display,afternoon,105236,506,9,852.95,0.01875
2026-03-26,programmatic_display,early_morning,44339,231,3,281.46,0.0155
2026-03-26,programmatic_display,evening,85711,456,9,600.09,0.01984
2026-03-26,programmatic_display,late_night,18033,80,0,129.14,0.01154
2026-03-26,programmatic_display,midday,79766,444,8,666.12,0.02018
2026-03-26,programmatic_display,morning,66294,322,5,486.13,0.01798
2026-03-26,programmatic_display,prime,36575,181,2,250.46,0.01395
2026-03-26,youtube,afternoon,41065,459,11,705.25,0.02517
2026-03-26,youtube,early_morning,15408,160,3,219.82,0.02102
2026-03-26,youtube,evening,47502,519,14,725.97,0.02703
2026-03-26,youtube,late_night,8583,80,1,133.96,0.02411
2026-03-26,youtube,midday,41089,345,8,609.31,0.02581
2026-03-26,youtube,morning,26821,293,7,443.34,0.02691
2026-03-26,youtube,prime,21766,168,5,374.02,0.03186
2026-03-27,ctv,afternoon,8454,26,4,255.83,0.15848
2026-03-27,ctv,early_morning,2286,7,0,64.49,0.10994
2026-03-27,ctv,evening,17277,51,10,574.11,0.20625
2026-03-27,ctv,late_night,4565,12,1,144.37,0.1415
2026-03-27,ctv,midday,6497,21,3,192.43,0.1447
2026-03-27,ctv,morning,5359,14,1,167.12,0.12691
2026-03-27,ctv,prime,13668,48,10,430.77,0.22482
2026-03-27,paid_search,afternoon,37868,1247,36,926.56,0.02956
2026-03-27,paid_search,early_morning,22174,890,18,474.21,0.02034
2026-03-27,paid_search,evening,18128,629,18,419.99,0.0295
2026-03-27,paid_search,late_night,8791,395,15,184.33,0.04028
2026-03-27,paid_search,midday,36953,1431,32,740.77,0.02274
2026-03-27,paid_search,morning,37660,1393,32,859.7,0.02332
2026-03-27,paid_search,prime,8377,276,10,186.28,0.03966
2026-03-27,paid_social,afternoon,112064,2336,33,1276.19,0.01424
2026-03-27,paid_social,early_morning,32911,607,5,406.17,0.00969
2026-03-27,paid_social,evening,127686,2290,34,1433.68,0.01505
2026-03-27,paid_social,late_night,18717,328,3,220.24,0.00919
2026-03-27,paid_social,midday,76484,1303,15,1006.24,0.01175
2026-03-27,paid_social,morning,74032,1495,17,756.74,0.01167
2026-03-27,paid_social,prime,35885,634,7,455.84,0.01254
2026-03-27,programmatic_display,afternoon,109911,569,11,813.5,0.02011
2026-03-27,programmatic_display,early_morning,41334,185,2,341.12,0.01451
2026-03-27,programmatic_display,evening,96963,508,9,694.99,0.01896
2026-03-27,programmatic_display,late_night,16337,75,1,146.51,0.0134
2026-03-27,programmatic_display,midday,97916,465,9,730.43,0.02016
2026-03-27,programmatic_display,morning,61164,314,5,461.62,0.01768
2026-03-27,programmatic_display,prime,34997,148,2,250.37,0.01962
2026-03-27,youtube,afternoon,48707,527,14,662.7,0.02836
2026-03-27,youtube,early_morning,16710,183,3,217.23,0.02072
2026-03-27,youtube,evening,50430,466,12,775.83,0.02718
2026-03-27,youtube,late_night,9696,93,2,125.59,0.02717
2026-03-27,youtube,midday,42683,401,9,641.41,0.0239
2026-03-27,youtube,morning,30992,305,7,470.2,0.02616
2026-03-27,youtube,prime,26578,280,8,398.42,0.03184
2026-03-28,ctv,afternoon,8756,23,4,286.56,0.18964
2026-03-28,ctv,early_morning,2343,7,0,82.48,0.09659
2026-03-28,ctv,evening,18396,49,10,570.12,0.20591
2026-03-28,ctv,late_night,4303,12,1,160.42,0.14567
2026-03-28,ctv,midday,6908,22,3,218.97,0.15706
2026-03-28,ctv,morning,5489,14,2,175.41,0.15633
2026-03-28,ctv,prime,13576,43,8,479.66,0.20171
2026-03-28,paid_search,afternoon,24448,915,26,643.12,0.02889
2026-03-28,paid_search,early_morning,14101,566,11,444.27,0.02011
2026-03-28,paid_search,evening,11895,527,16,296.59,0.03051
2026-03-28,paid_search,late_night,4976,211,7,155.54,0.03774
2026-03-28,paid_search,midday,22851,1071,27,753.25,0.02546
2026-03-28,paid_search,morning,24948,767,19,686.07,0.02589
2026-03-28,paid_search,prime,6226,280,11,165.26,0.03962
2026-03-28,paid_social,afternoon,115570,2149,28,1226.14,0.01306
2026-03-28,paid_social,early_morning,38404,668,5,315.8,0.00895
2026-03-28,paid_social,evening,129834,2467,35,1184.95,0.01456
2026-03-28,paid_social,late_night,21303,370,3,195.45,0.00981
2026-03-28,paid_social,midday,93269,1910,23,801.98,0.01209
2026-03-28,paid_social,morning,67704,1194,14,641.31,0.01234
2026-03-28,paid_social,prime,39848,756,10,336.31,0.01356
2026-03-28,programmatic_display,afternoon,106315,547,10,719.15,0.01895
2026-03-28,programmatic_display,early_morning,34089,197,2,272.68,0.01505
2026-03-28,programmatic_display,evening,78670,419,8,599.01,0.01999
2026-03-28,programmatic_display,late_night,16800,86,0,130.17,0.01089
2026-03-28,programmatic_display,midday,88903,457,7,642.52,0.01701
2026-03-28,programmatic_display,morning,59307,259,5,382.86,0.01998
2026-03-28,programmatic_display,prime,34647,169,2,259.44,0.01717
2026-03-28,youtube,afternoon,46317,458,12,565.98,0.02751
2026-03-28,youtube,early_morning,13182,118,2,195.11,0.01975
2026-03-28,youtube,evening,47141,375,11,677.56,0.03164
2026-03-28,youtube,late_night,8597,87,1,120.15,0.02044
2026-03-28,youtube,midday,38782,417,12,544.14,0.03087
2026-03-28,youtube,morning,28841,295,6,415.7,0.02185
2026-03-28,youtube,prime,24659,285,8,341.42,0.02892
2026-03-29,ctv,afternoon,6375,19,3,197.48,0.19008
2026-03-29,ctv,early_morning,1660,5,0,61.3,0.11901
2026-03-29,ctv,evening,12492,36,7,467.57,0.20056
2026-03-29,ctv,late_night,3573,10,1,121.87,0.12002
2026-03-29,ctv,midday,5070,15,2,165.96,0.16667
2026-03-29,ctv,morning,3861,11,1,130.54,0.1462
2026-03-29,ctv,prime,10922,33,7,399.82,0.22581
2026-03-29,paid_search,afternoon,28625,1349,39,735.45,0.02908
2026-03-29,paid_search,early_morning,16200,586,13,397.38,0.02368
2026-03-29,paid_search,evening,13664,551,14,370.95,0.02624
2026-03-29,paid_search,late_night,6126,225,8,157.57,0.03864
2026-03-29,paid_search,midday,28804,988,24,791.87,0.02469
2026-03-29,paid_search,morning,31013,1275,30,712.42,0.0243
2026-03-29,paid_search,prime,6402,261,9,168.6,0.03775
2026-03-29,paid_social,afternoon,79804,1503,16,843.78,0.01121
2026-03-29,paid_social,early_morning,25400,450,5,284.34,0.01126
2026-03-29,paid_social,evening,94320,1670,26,1104.14,0.01561
2026-03-29,paid_social,late_night,14268,270,2,178.25,0.00836
2026-03-29,paid_social,midday,62303,1064,11,703.88,0.01126
2026-03-29,paid_social,morning,48078,764,9,552.32,0.01248
2026-03-29,paid_social,prime,28632,492,5,354.19,0.01168
2026-03-29,programmatic_display,afternoon,81686,373,7,619.16,0.02106
2026-03-29,programmatic_display,early_morning,28486,132,1,247.82,0.01413
2026-03-29,programmatic_display,evening,66929,283,5,547.99,0.02021
2026-03-29,programmatic_display,late_night,13526,73,0,97.95,0.01018
2026-03-29,programmatic_display,midday,77504,401,8,542.01,0.02179
2026-03-29,programmatic_display,morning,55799,327,5,378.53,0.01721
2026-03-29,programmatic_display,prime,26638,133,2,215.39,0.01632
2026-03-29,youtube,afternoon,32749,407,11,472.49,0.0285
2026-03-29,youtube,early_morning,12422,117,2,169.85,0.01952
2026-03-29,youtube,evening,36107,413,11,625.63,0.0277
2026-03-29,youtube,late_night,6831,70,1,90.52,0.02619
2026-03-29,youtube,midday,32370,380,9,481.63,0.0254
2026-03-29,youtube,morning,22391,227,5,320.32,0.02332
2026-03-29,youtube,prime,18769,168,5,292.55,0.03133
2026-03-30,ctv,afternoon,7431,19,3,258.71,0.16402
2026-03-30,ctv,early_morning,2258,7,0,91.2,0.12007
2026-03-30,ctv,evening,16370,48,9,553.66,0.19515
2026-03-30,ctv,late_night,4696,11,1,143.85,0.14381
2026-03-30,ctv,midday,6679,20,2,232.7,0.14977
2026-03-30,ctv,morning,4875,16,2,178.77,0.16512
2026-03-30,ctv,prime,12422,36,7,473.13,0.20105
2026-03-30,paid_search,afternoon,26893,1171,28,963.73,0.02409
2026-03-30,paid_search,early_morning,17170,630,11,538.06,0.01885
2026-03-30,paid_search,evening,15432,710,21,415.72,0.03047
2026-03-30,paid_search,late_night,6159,246,8,212.65,0.03553
2026-03-30,paid_search,midday,30331,1356,32,921.14,0.02381
2026-03-30,paid_search,morning,31108,1248,32,850.17,0.02591
2026-03-30,paid_search,prime,6094,263,11,202.07,0.04474
2026-03-30,paid_social,afternoon,100526,1862,24,1408.18,0.01315
2026-03-30,paid_social,early_morning,32988,588,7,418.56,0.01215
2026-03-30,paid_social,evening,118043,2002,28,1376.03,0.01416
2026-03-30,paid_social,late_night,20884,377,3,219.85,0.00969
2026-03-30,paid_social,midday,81079,1480,17,1079.33,0.01152
2026-03-30,paid_social,morning,62711,1218,13,838.69,0.01113
2026-03-30,paid_social,prime,35949,708,9,514.35,0.013
2026-03-30,programmatic_display,afternoon,103272,481,9,703.64,0.0199
2026-03-30,programmatic_display,early_morning,37522,220,3,267.13,0.01402
2026-03-30,programmatic_display,evening,87385,456,8,572.29,0.01828
2026-03-30,programmatic_display,late_night,17238,82,0,116.51,0.00909
2026-03-30,programmatic_display,midday,86984,370,7,584.96,0.02012
2026-03-30,programmatic_display,morning,58453,237,3,413.76,0.01626
2026-03-30,programmatic_display,prime,34090,192,3,249.08,0.019
2026-03-30,youtube,afternoon,54094,501,14,680.28,0.02824
2026-03-30,youtube,early_morning,18945,177,3,237.72,0.02187
2026-03-30,youtube,evening,56881,622,18,738.3,0.03015
2026-03-30,youtube,late_night,11486,128,2,147.58,0.02247
2026-03-30,youtube,midday,48478,428,11,629.1,0.02675
2026-03-30,youtube,morning,34469,345,9,484.61,0.02688
2026-03-30,youtube,prime,33578,335,10,400.64,0.03185
2026-03-31,ctv,afternoon,9824,30,4,278.9,0.1659
2026-03-31,ctv,early_morning,2715,7,0,78.14,0.09909
2026-03-31,ctv,evening,20373,63,14,552.55,0.22582
2026-03-31,ctv,late_night,5316,18,2,161.45,0.13369
2026-03-31,ctv,midday,7401,21,3,243.31,0.1543
2026-03-31,ctv,morning,6072,21,2,167.11,0.13463
2026-03-31,ctv,prime,17421,56,11,466.01,0.19775
2026-03-31,paid_search,afternoon,28042,1140,31,887.22,0.02726
2026-03-31,paid_search,early_morning,17896,643,13,542.34,0.02063
2026-03-31,paid_search,evening,16487,668,19,510.39,0.02904
2026-03-31,paid_search,late_night,8315,305,11,212.39,0.03883
2026-03-31,paid_search,midday,30496,1363,33,929.71,0.0243
2026-03-31,paid_search,morning,32309,1224,31,930.88,0.02596
2026-03-31,paid_search,prime,6353,228,8,214.01,0.03939
2026-03-31,paid_social,afternoon,117472,1747,20,1431.51,0.01185
2026-03-31,paid_social,early_morning,30129,512,5,424.53,0.00986
2026-03-31,paid_social,evening,117759,2005,29,1527.93,0.01472
2026-03-31,paid_social,late_night,18131,269,2,249.69,0.00745
2026-03-31,paid_social,midday,88787,1621,20,1110.05,0.01293
2026-03-31,paid_social,morning,69341,1232,15,857.24,0.0128
2026-03-31,paid_social,prime,37454,716,10,465.85,0.01521
2026-03-31,programmatic_display,afternoon,118520,674,13,688.88,0.01975
2026-03-31,programmatic_display,early_morning,38578,190,3,286.15,0.01606
2026-03-31,programmatic_display,evening,92914,446,9,568.42,0.02137
2026-03-31,programmatic_display,late_night,18801,94,1,121.48,0.01399
2026-03-31,programmatic_display,midday,101661,575,10,707.87,0.01818
2026-03-31,programmatic_display,morning,70394,381,6,431.49,0.0173
2026-03-31,programmatic_display,prime,36234,181,3,268.17,0.01862
2026-03-31,youtube,afternoon,42695,433,11,570.91,0.02705
2026-03-31,youtube,early_morning,13990,160,3,219.25,0.02256
2026-03-31,youtube,evening,51053,582,19,742.34,0.03343
2026-03-31,youtube,late_night,9312,76,1,123.23,0.02453
2026-03-31,youtube,midday,40757,376,9,571.92,0.02442
2026-03-31,youtube,morning,29710,320,7,437.64,0.02486
2026-03-31,youtube,prime,24316,266,9,329.53,0.03438
2026-04-01,ctv,afternoon,8589,28,4,253.8,0.17779
2026-04-01,ctv,early_morning,2402,7,0,85.14,0.13492
2026-04-01,ctv,evening,18054,47,8,567.39,0.18761
2026-04-01,ctv,late_night,4640,11,1,153.52,0.13054
2026-04-01,ctv,midday,7378,21,3,193.04,0.15899
2026-04-01,ctv,morning,5634,16,2,170.56,0.15118
2026-04-01,ctv,prime,14949,40,7,449.01,0.19975
2026-04-01,paid_search,afternoon,33777,1415,37,889.0,0.0265
2026-04-01,paid_search,early_morning,18955,935,20,464.59,0.02214
2026-04-01,paid_search,evening,16129,663,20,386.82,0.03037
2026-04-01,paid_search,late_night,7337,291,10,185.1,0.03486
2026-04-01,paid_search,midday,33702,1717,41,692.24,0.02412
2026-04-01,paid_search,morning,33781,1309,38,813.54,0.02934
2026-04-01,paid_search,prime,7233,326,12,181.2,0.0386
2026-04-01,paid_social,afternoon,103132,1720,24,1300.56,0.01425
2026-04-01,paid_social,early_morning,26962,448,3,367.49,0.0089
2026-04-01,paid_social,evening,103102,1838,26,1299.88,0.01421
2026-04-01,paid_social,late_night,15859,242,2,169.25,0.00847
2026-04-01,paid_social,midday,70690,1222,14,888.79,0.01162
2026-04-01,paid_social,morning,55985,931,12,688.12,0.01367
2026-04-01,paid_social,prime,33765,710,10,415.47,0.0141
2026-04-01,programmatic_display,afternoon,108906,454,9,693.2,0.02158
2026-04-01,programmatic_display,early_morning,42573,266,4,283.4,0.0157
2026-04-01,programmatic_display,evening,94407,445,9,548.71,0.02069
2026-04-01,programmatic_display,late_night,18207,79,0,123.47,0.0096
2026-04-01,programmatic_display,midday,84581,416,7,681.87,0.01817
2026-04-01,programmatic_display,morning,67506,363,6,452.47,0.01908
2026-04-01,programmatic_display,prime,36118,200,3,273.35,0.01513
2026-04-01,youtube,afternoon,43865,356,9,646.81,0.02604
2026-04-01,youtube,early_morning,15305,176,3,245.69,0.02204
2026-04-01,youtube,evening,47165,436,13,800.5,0.03143
2026-04-01,youtube,late_night,8388,78,1,110.13,0.02196
2026-04-01,youtube,midday,43901,464,12,558.47,0.0265
2026-04-01,youtube,morning,28583,301,6,428.52,0.02291
2026-04-01,youtube,prime,23485,187,6,402.12,0.03586
2026-04-02,ctv,afternoon,8706,28,3,282.56,0.13404
2026-04-02,ctv,early_morning,2145,5,0,86.42,0.11151
2026-04-02,ctv,evening,17201,52,10,601.55,0.19666
2026-04-02,ctv,late_night,4842,15,2,165.69,0.15456
2026-04-02,ctv,midday,6218,18,2,215.74,0.16309
2026-04-02,ctv,morning,5957,14,1,209.64,0.14276
2026-04-02,ctv,prime,14275,42,9,500.35,0.21617
2026-04-02,paid_search,afternoon,37617,1627,44,1134.25,0.02753
2026-04-02,paid_search,early_morning,20731,847,18,684.53,0.02232
2026-04-02,paid_search,evening,19101,702,18,570.17,0.02579
2026-04-02,paid_search,late_night,7990,292,11,263.48,0.03888
2026-04-02,paid_search,midday,34907,1480,37,1143.76,0.0254
2026-04-02,paid_search,morning,40465,1773,46,1251.06,0.02596
2026-04-02,paid_search,prime,7905,333,12,263.7,0.03668
2026-04-02,paid_social,afternoon,118086,2121,28,1179.46,0.01348
2026-04-02,paid_social,early_morning,35694,563,5,366.29,0.0092
2026-04-02,paid_social,evening,130290,2348,31,1334.08,0.01352
2026-04-02,paid_social,late_night,20469,344,3,191.26,0.00902
2026-04-02,paid_social,midday,99211,1944,21,946.94,0.01117
2026-04-02,paid_social,morning,74178,1256,15,749.95,0.01222
2026-04-02,paid_social,prime,42397,815,12,447.56,0.0149
2026-04-02,programmatic_display,afternoon,99537,484,8,706.76,0.01772
2026-04-02,programmatic_display,early_morning,39795,204,3,249.25,0.01553
2026-04-02,programmatic_display,evening,87124,476,10,544.54,0.02117
2026-04-02,programmatic_display,late_night,20055,101,1,118.04,0.01202
2026-04-02,programmatic_display,midday,96592,583,9,588.58,0.01553
2026-04-02,programmatic_display,morning,67004,326,6,421.47,0.01885
2026-04-02,programmatic_display,prime,40964,178,2,209.3,0.01502
2026-04-02,youtube,afternoon,49463,510,12,743.19,0.02496
2026-04-02,youtube,early_morning,16061,150,2,236.68,0.01847
2026-04-02,youtube,evening,58965,697,21,785.02,0.03136
2026-04-02,youtube,late_night,9152,92,2,142.73,0.02256
2026-04-02,youtube,midday,45297,456,12,613.71,0.02632
2026-04-02,youtube,morning,31168,351,8,508.28,0.02402
2026-04-02,youtube,prime,32234,329,9,445.01,0.03003
2026-04-03,ctv,afternoon,8624,25,2,282.8,0.11724
2026-04-03,ctv,early_morning,2369,7,0,82.11,0.09668
2026-04-03,ctv,evening,18438,61,13,618.71,0.21642
2026-04-03,ctv,late_night,4734,13,2,153.51,0.16207
2026-04-03,ctv,midday,7682,21,2,219.88,0.14219
2026-04-03,ctv,morning,6143,17,2,171.1,0.12645
2026-04-03,ctv,prime,14535,39,8,519.26,0.21914
2026-04-03,paid_search,afternoon,47715,1662,40,1341.1,0.02444
2026-04-03,paid_search,early_morning,28263,1136,23,686.67,0.02079
2026-04-03,paid_search,evening,27685,1067,29,621.84,0.02719
2026-04-03,paid_search,late_night,10193,354,13,277.53,0.03708
2026-04-03,paid_search,midday,44108,1692,35,1106.71,0.02112
2026-04-03,paid_search,morning,46302,1940,47,1196.06,0.02473
2026-04-03,paid_search,prime,11361,430,16,305.36,0.038
2026-04-03,paid_social,afternoon,131986,2141,24,1466.87,0.01144
2026-04-03,paid_social,early_morning,40413,701,6,416.02,0.00892
2026-04-03,paid_social,evening,144525,2598,40,1418.38,0.01544
2026-04-03,paid_social,late_night,22805,482,3,218.11,0.00785
2026-04-03,paid_social,midday,114076,1947,23,1089.61,0.01207
2026-04-03,paid_social,morning,80798,1250,15,916.03,0.01212
2026-04-03,paid_social,prime,52164,1039,14,492.38,0.01429
2026-04-03,programmatic_display,afternoon,128818,677,14,792.65,0.02127
2026-04-03,programmatic_display,early_morning,47221,248,3,272.05,0.01376
2026-04-03,programmatic_display,evening,101474,426,8,673.07,0.01925
2026-04-03,programmatic_display,late_night,18946,87,1,126.63,0.01525
2026-04-03,programmatic_display,midday,109733,560,9,716.26,0.01761
2026-04-03,programmatic_display,morning,68584,328,6,468.51,0.01831
2026-04-03,programmatic_display,prime,41429,203,3,282.13,0.01796
2026-04-03,youtube,afternoon,45098,374,9,714.05,0.0246
2026-04-03,youtube,early_morning,15109,164,2,244.09,0.01814
2026-04-03,youtube,evening,48389,504,16,834.53,0.03286
2026-04-03,youtube,late_night,7934,79,1,143.16,0.02252
2026-04-03,youtube,midday,38813,463,11,654.47,0.02524
2026-04-03,youtube,morning,30522,344,9,501.91,0.02657
2026-04-03,youtube,prime,25224,267,8,398.5,0.03188
2026-04-04,ctv,afternoon,7638,24,3,233.53,0.15904
2026-04-04,ctv,early_morning,2285,6,0,81.49,0.12479
2026-04-04,ctv,evening,16819,48,9,577.64,0.1958
2026-04-04,ctv,late_night,4207,11,1,150.23,0.12335
2026-04-04,ctv,midday,6310,20,3,195.96,0.16966
2026-04-04,ctv,morning,4890,14,2,169.89,0.14751
2026-04-04,ctv,prime,13480,40,7,488.15,0.19296
2026-04-04,paid_search,afternoon,32424,1112,27,997.39,0.02452
2026-04-04,paid_search,early_morning,19167,728,15,586.15,0.0208
2026-04-04,paid_search,evening,15796,635,17,472.25,0.02689
2026-04-04,paid_search,late_night,7122,286,11,202.09,0.03927
2026-04-04,paid_search,midday,39114,1544,46,983.54,0.03016
2026-04-04,paid_search,morning,31111,1103,28,937.41,0.02541
2026-04-04,paid_search,prime,8312,343,14,204.3,0.04115
2026-04-04,paid_social,afternoon,104505,1847,24,1093.27,0.01324
2026-04-04,paid_social,early_morning,36656,598,5,320.37,0.00996
2026-04-04,paid_social,evening,122306,2427,33,1190.53,0.01368
2026-04-04,paid_social,late_night,21535,386,3,159.96,0.00879
2026-04-04,paid_social,midday,87278,1771,21,789.81,0.0119
2026-04-04,paid_social,morning,76688,1311,14,680.31,0.01112
2026-04-04,paid_social,prime,38422,584,8,345.12,0.01381
2026-04-04,programmatic_display,afternoon,102771,511,11,659.43,0.02208
2026-04-04,programmatic_display,early_morning,39283,198,2,230.0,0.01174
2026-04-04,programmatic_display,evening,90878,494,9,450.04,0.01879
2026-04-04,programmatic_display,late_night,19973,91,1,99.17,0.01359
2026-04-04,programmatic_display,midday,92212,488,10,568.06,0.02064
2026-04-04,programmatic_display,morning,61626,310,4,364.97,0.01468
2026-04-04,programmatic_display,prime,35533,208,3,186.55,0.01634
2026-04-04,youtube,afternoon,50854,496,14,643.3,0.02841
2026-04-04,youtube,early_morning,16098,184,3,239.82,0.02055
2026-04-04,youtube,evening,51037,520,17,699.39,0.03326
2026-04-04,youtube,late_night,8375,103,2,142.14,0.02472
2026-04-04,youtube,midday,46202,463,11,521.71,0.02558
2026-04-04,youtube,morning,32654,387,10,404.33,0.02669
2026-04-04,youtube,prime,29279,294,10,402.86,0.03462
2026-04-05,ctv,afternoon,9082,31,5,249.1,0.1781
2026-04-05,ctv,early_morning,2577,7,0,73.8,0.11493
2026-04-05,ctv,evening,18472,41,7,524.93,0.19504
2026-04-05,ctv,late_night,5394,20,2,141.43,0.1468
2026-04-05,ctv,midday,6723,19,2,200.92,0.14751
2026-04-05,ctv,morning,5644,17,1,165.23,0.10481
2026-04-05,ctv,prime,13722,41,8,430.64,0.21821
2026-04-05,paid_search,afternoon,31470,1121,30,893.8,0.02742
2026-04-05,paid_search,early_morning,24283,941,17,540.59,0.01826
2026-04-05,paid_search,evening,18375,731,19,448.05,0.02632
2026-04-05,paid_search,late_night,8071,324,12,196.54,0.03863
2026-04-05,paid_search,midday,39005,1444,35,895.94,0.02462
2026-04-05,paid_search,morning,38489,1497,39,910.39,0.02607
2026-04-05,paid_search,prime,8371,321,12,211.86,0.03865
2026-04-05,paid_social,afternoon,111644,2071,31,1093.42,0.01503
